Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose
2021-01-03,24.700001,24.820000,24.700001,24.799999,300828,0.000000,0.000000,19.199021,19.292295,19.199021,19.276749
2021-01-04,24.940001,24.940001,24.719999,24.719999,715970,0.000000,0.000000,19.385568,19.385568,19.214563,19.214563
2021-01-05,24.780001,24.940001,24.639999,24.940001,1898483,0.000000,0.000000,19.261203,19.385569,19.152381,19.385569
2021-01-06,24.940001,24.940001,24.740000,24.780001,357487,0.000000,0.000000,19.385568,19.385568,19.230110,19.261202
2021-01-07,24.799999,24.879999,24.719999,24.840000,789659,0.000000,0.000000,19.276748,19.338931,19.214565,19.307840
2021-01-10,24.860001,25.100000,24.820000,25.049999,1206397,0.000000,0.000000,19.323384,19.509933,19.292292,19.471067
2021-01-11,25.000000,25.250000,24.920000,25.250000,1633682,0.000000,0.000000,19.432204,19.626526,19.370021,19.626526
2021-01-12,25.250000,25.299999,25.049999,25.299999,742336,0.000000,0.000000,19.626528,19.665392,19.471070,19.665392
2021-01-13,25.200001,25.450001,25.100000,25.400000,882423,0.000000,0.000000,19.587663,19.781985,19.509934,19.743120
2021-01-14,25.400000,25.400000,25.150000,25.400000,596190,0.000000,0.000000,19.743120,19.743120,19.548798,19.743120
2021-01-17,25.299999,25.549999,25.299999,25.450001,570710,0.000000,0.000000,19.665388,19.859710,19.665388,19.781982
2021-01-18,25.450001,25.799999,25.400000,25.799999,815569,0.000000,0.000000,19.781985,20.054035,19.743120,20.054035
2021-01-19,25.799999,26.650000,25.799999,26.250000,1172401,0.000000,0.000000,20.054032,20.714727,20.054032,20.403812
2021-01-20,26.299999,27.000000,26.299999,26.799999,1210517,0.000000,0.000000,20.442678,20.986780,20.442678,20.831322
2021-01-21,26.850000,27.200001,26.799999,27.200001,1348094,0.000000,0.000000,20.870187,21.142239,20.831322,21.142239
2021-01-24,27.000000,27.200001,26.900000,27.000000,438988,0.000000,0.000000,20.986782,21.142240,20.909053,20.986782
2021-01-25,27.000000,27.150000,26.900000,27.049999,453992,0.000000,0.000000,20.986782,21.103375,20.909053,21.025646
2021-01-26,26.950001,27.000000,26.650000,26.700001,569903,0.000000,0.000000,20.947917,20.986781,20.714730,20.753595
2021-01-27,26.850000,26.900000,26.150000,26.150000,509757,0.000000,0.000000,20.870188,20.909052,20.326086,20.326086
2021-01-28,25.799999,26.799999,25.799999,26.799999,785635,0.000000,0.000000,20.054034,20.831322,20.054034,20.831322
2021-01-31,26.400000,26.600000,26.150000,26.200001,639094,0.000000,0.000000,20.520407,20.675865,20.326085,20.364950
2021-02-01,26.450001,26.700001,26.000000,26.000000,649215,0.000000,0.000000,20.559272,20.753594,20.209492,20.209492
2021-02-02,26.200001,26.350000,25.500000,25.500000,785975,0.000000,0.000000,20.364949,20.481542,19.820847,19.820847
2021-02-03,25.549999,25.650000,25.049999,25.049999,634546,0.000000,0.000000,19.859712,19.937441,19.471067,19.471067
2021-02-04,25.000000,25.549999,25.000000,25.299999,553020,0.000000,0.000000,19.432206,19.859714,19.432206,19.665392
2021-02-07,25.700001,25.850000,25.400000,25.400000,705355,0.000000,0.000000,19.976308,20.092900,19.743120,19.743120
2021-02-08,25.400000,25.850000,25.400000,25.450001,570242,0.000000,0.000000,19.743117,20.092897,19.743117,19.781982
2021-02-09,25.700001,25.900000,25.549999,25.549999,839123,0.000000,0.000000,19.976305,20.131762,19.859711,19.859711
2021-02-10,25.650000,26.000000,25.549999,25.600000,1029296,0.000000,0.000000,19.937442,20.209494,19.859713,19.898579
2021-02-11,25.500000,25.850000,25.500000,25.750000,693356,0.000000,0.000000,19.820849,20.092900,19.820849,20.015171
2021-02-14,25.750000,25.750000,25.650000,25.650000,292399,0.000000,0.000000,20.015170,20.015170,19.937441,19.937441
2021-02-15,25.750000,25.799999,25.600000,25.650000,630640,0.000000,0.000000,20.015170,20.054034,19.898577,19.937441
2021-02-16,25.650000,25.950001,25.400000,25.750000,943787,0.000000,0.000000,19.937442,20.170629,19.743120,20.015171
2021-02-17,25.799999,25.900000,25.500000,25.700001,474871,0.000000,0.000000,20.054035,20.131764,19.820849,19.976307
2021-02-18,25.650000,25.850000,25.000000,25.000000,1445422,0.000000,0.000000,19.937444,20.092902,19.432207,19.432207
